Layer Height (mm),Speed (mm/s),Pressure (PSI),Temperature (°C),Print Quality,Bioink_Alginate (2%),Bioink_Alginate (5%),Bioink_Carbohydrate Glass,Bioink_Collagen Lifeink200,Bioink_Collagen Lifeink200 (with cells),Bioink_Gelatin,Bioink_Gelatin Methacrylate,Bioink_Graphene,Bioink_Hyperelastic Bone,Bioink_Matrigel,Bioink_PCL,Bioink_PEGDA,Bioink_PLGA,Bioink_Pluronic,Needle_0.25″ straight 30G,Needle_1.0″ straight 30G,Needle_Tapered metal 27G,Needle_Tapered metal 30G,Crosslinking_Chemical (CaCl2),Crosslinking_N/A,"Crosslinking_Photo (LAP, 410nm)",Crosslinking_Thermal
1.6562471811864397,-0.7373002403756681,-0.9818180128833808,-0.34619981947584805,-1.1303467665889313,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
-0.0627431469780014,-1.9239422581476662,1.9021218850570827,1.7652896869638208,1.7991711597709314,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.0627431469780014,0.05379443813899729,1.3074951019765748,-0.34619981947584805,1.3954855223238407,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
-0.9222383110602225,0.05379443813899729,-0.8480269866902664,-0.34619981947584805,-0.8906340372138873,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.9222383110602225,0.05379443813899729,-0.625041943035076,-0.34619981947584805,-0.6327070560984785,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.0627431469780014,0.8448891166536626,0.7128683188960668,2.0468216211557766,0.8510285854950312,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.8140332098549633,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.7767329713079294,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0627431469780014,1.635983795168328,-0.17907185572469506,-0.34619981947584805,0.013505380005865585,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.0627431469780014,1.635983795168328,-0.17907185572469506,-0.34619981947584805,-0.011151052661685304,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.0627431469780014,0.05379443813899729,0.1182415358155589,-0.9374168812789553,0.12724460811057023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.0627431469780014,0.05379443813899729,-0.625041943035076,-0.9374168812789553,-0.6656451985350978,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.9222383110602225,0.05379443813899729,-0.9223553345753299,-0.9374168812789553,-0.9903579700966293,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
-1.781733475142443,-1.9239422581476662,1.9021218850570827,1.7652896869638208,1.7794454015244554,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1.6562471811864397,-0.7373002403756681,-0.9818180128833808,-0.34619981947584805,-1.083557927734665,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
-0.0627431469780014,-1.9239422581476662,1.9021218850570827,1.7652896869638208,1.7509001943446079,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.0627431469780014,0.05379443813899729,1.3074951019765748,-0.34619981947584805,1.3905004337673816,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
-0.9222383110602225,0.05379443813899729,-0.8480269866902664,-0.34619981947584805,-0.900687576211091,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.9222383110602225,0.05379443813899729,-0.625041943035076,-0.34619981947584805,-0.6634786999869009,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.0627431469780014,0.8448891166536626,0.7128683188960668,2.0468216211557766,0.8405512309063071,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.814075549770515,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.7998007586560758,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0627431469780014,1.635983795168328,-0.17907185572469506,-0.34619981947584805,-0.007923882426360758,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.0627431469780014,1.635983795168328,-0.17907185572469506,-0.34619981947584805,0.009305860503921598,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.0627431469780014,0.05379443813899729,0.1182415358155589,-0.9374168812789553,0.12943625652814467,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.0627431469780014,0.05379443813899729,-0.625041943035076,-0.9374168812789553,-0.6556855155428514,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.9222383110602225,0.05379443813899729,-0.9223553345753299,-0.9374168812789553,-0.9829236649501145,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
-1.781733475142443,-1.9239422581476662,1.9021218850570827,1.7652896869638208,1.755934179817873,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1.6562471811864397,-0.7373002403756681,-0.9818180128833808,-0.34619981947584805,-1.101610802169779,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
-0.0627431469780014,-1.9239422581476662,1.9021218850570827,1.7652896869638208,1.780614583174008,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.0627431469780014,0.05379443813899729,1.3074951019765748,-0.34619981947584805,1.36640140208608,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
-0.9222383110602225,0.05379443813899729,-0.8480269866902664,-0.34619981947584805,-0.8889554236363291,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.9222383110602225,0.05379443813899729,-0.625041943035076,-0.34619981947584805,-0.6441041606622679,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.0627431469780014,0.8448891166536626,0.7128683188960668,2.0468216211557766,0.8237031177328349,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.7920598039456876,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.8109254862502288,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0627431469780014,1.635983795168328,-0.17907185572469506,-0.34619981947584805,0.014001097655784667,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.0627431469780014,1.635983795168328,-0.17907185572469506,-0.34619981947584805,-0.006864966059882463,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.0627431469780014,0.05379443813899729,0.1182415358155589,-0.9374168812789553,0.10198766895825997,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.0627431469780014,0.05379443813899729,-0.625041943035076,-0.9374168812789553,-0.6774078449337115,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.9222383110602225,0.05379443813899729,-0.9223553345753299,-0.9374168812789553,-0.9679740770830894,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
-1.781733475142443,-1.9239422581476662,1.9021218850570827,1.7652896869638208,1.769019782551093,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1.6562471811864397,-0.7373002403756681,-0.9818180128833808,-0.34619981947584805,-1.1275742662768917,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
-0.0627431469780014,-1.9239422581476662,1.9021218850570827,1.7652896869638208,1.7827682917071177,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.0627431469780014,0.05379443813899729,1.3074951019765748,-0.34619981947584805,1.3557018708529365,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
-0.9222383110602225,0.05379443813899729,-0.8480269866902664,-0.34619981947584805,-0.8915430303796885,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.9222383110602225,0.05379443813899729,-0.625041943035076,-0.34619981947584805,-0.6748028093523493,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.0627431469780014,0.8448891166536626,0.7128683188960668,2.0468216211557766,0.8396213533989322,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.7998183255092417,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.8140195870234709,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0627431469780014,1.635983795168328,-0.17907185572469506,-0.34619981947584805,-0.0009407561816174533,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.0627431469780014,1.635983795168328,-0.17907185572469506,-0.34619981947584805,0.02081683283192446,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.0627431469780014,0.05379443813899729,0.1182415358155589,-0.9374168812789553,0.12119760417201211,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.0627431469780014,0.05379443813899729,-0.625041943035076,-0.9374168812789553,-0.6388744959535636,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.9222383110602225,0.05379443813899729,-0.9223553345753299,-0.9374168812789553,-0.9863987384727789,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
-1.781733475142443,-1.9239422581476662,1.9021218850570827,1.7652896869638208,1.7732447766679287,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1.6562471811864397,-0.7373002403756681,-0.9818180128833808,-0.34619981947584805,-1.0908766587168501,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
-0.0627431469780014,-1.9239422581476662,1.9021218850570827,1.7652896869638208,1.7341136290194161,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.0627431469780014,0.05379443813899729,1.3074951019765748,-0.34619981947584805,1.3692275375085776,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
-0.9222383110602225,0.05379443813899729,-0.8480269866902664,-0.34619981947584805,-0.8814819512974309,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.9222383110602225,0.05379443813899729,-0.625041943035076,-0.34619981947584805,-0.6590347246087869,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.0627431469780014,0.8448891166536626,0.7128683188960668,2.0468216211557766,0.8556242637518204,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.8100081799516934,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.7992052434315278,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0627431469780014,1.635983795168328,-0.17907185572469506,-0.34619981947584805,0.002639677418835323,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.0627431469780014,1.635983795168328,-0.17907185572469506,-0.34619981947584805,0.023343072860975284,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.0627431469780014,0.05379443813899729,0.1182415358155589,-0.9374168812789553,0.13420215661122947,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.0627431469780014,0.05379443813899729,-0.625041943035076,-0.9374168812789553,-0.6466663055480641,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.9222383110602225,0.05379443813899729,-0.9223553345753299,-0.9374168812789553,-0.97516944258462,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
-1.781733475142443,-1.9239422581476662,1.9021218850570827,1.7652896869638208,1.757329024724351,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1.6562471811864397,-0.7373002403756681,-0.9818180128833808,-0.34619981947584805,-1.1201943630928426,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
-0.0627431469780014,-1.9239422581476662,1.9021218850570827,1.7652896869638208,1.7789491085066682,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.0627431469780014,0.05379443813899729,1.3074951019765748,-0.34619981947584805,1.3751080579264556,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
-0.9222383110602225,0.05379443813899729,-0.8480269866902664,-0.34619981947584805,-0.885976255738368,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.9222383110602225,0.05379443813899729,-0.625041943035076,-0.34619981947584805,-0.6233920928630895,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.0627431469780014,0.8448891166536626,0.7128683188960668,2.0468216211557766,0.8634456296634863,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.8056599162274689,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.7817687387492405,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0627431469780014,1.635983795168328,-0.17907185572469506,-0.34619981947584805,-0.0013086861340468596,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.0627431469780014,1.635983795168328,-0.17907185572469506,-0.34619981947584805,-0.02680818768231993,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.0627431469780014,0.05379443813899729,0.1182415358155589,-0.9374168812789553,0.11445225956449467,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.0627431469780014,0.05379443813899729,-0.625041943035076,-0.9374168812789553,-0.6812130924783981,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.9222383110602225,0.05379443813899729,-0.9223553345753299,-0.9374168812789553,-0.9742251528413883,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
-1.781733475142443,-1.9239422581476662,1.9021218850570827,1.7652896869638208,1.7652449670492292,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1.6562471811864397,-0.7373002403756681,-0.9818180128833808,-0.34619981947584805,-1.0872025151973896,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
-0.0627431469780014,-1.9239422581476662,1.9021218850570827,1.7652896869638208,1.7778927919354885,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.0627431469780014,0.05379443813899729,1.3074951019765748,-0.34619981947584805,1.3782662081629038,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
-0.9222383110602225,0.05379443813899729,-0.8480269866902664,-0.34619981947584805,-0.8775345996160144,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.9222383110602225,0.05379443813899729,-0.625041943035076,-0.34619981947584805,-0.6904480667879749,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.0627431469780014,0.8448891166536626,0.7128683188960668,2.0468216211557766,0.8535040939657693,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.7885008535331158,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.8236899090537912,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0627431469780014,1.635983795168328,-0.17907185572469506,-0.34619981947584805,0.022967193097367174,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.0627431469780014,1.635983795168328,-0.17907185572469506,-0.34619981947584805,0.010370230499351245,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.0627431469780014,0.05379443813899729,0.1182415358155589,-0.9374168812789553,0.12372563854807221,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.0627431469780014,0.05379443813899729,-0.625041943035076,-0.9374168812789553,-0.6420487009107588,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.9222383110602225,0.05379443813899729,-0.9223553345753299,-0.9374168812789553,-0.9332049454598306,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
-1.781733475142443,-1.9239422581476662,1.9021218850570827,1.7652896869638208,1.767801846596511,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1.6562471811864397,-0.7373002403756681,-0.9818180128833808,-0.34619981947584805,-1.1095446723916496,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
-0.0627431469780014,-1.9239422581476662,1.9021218850570827,1.7652896869638208,1.765592574550639,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.0627431469780014,0.05379443813899729,1.3074951019765748,-0.34619981947584805,1.3683992336477961,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
-0.9222383110602225,0.05379443813899729,-0.8480269866902664,-0.34619981947584805,-0.8775200475776019,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.9222383110602225,0.05379443813899729,-0.625041943035076,-0.34619981947584805,-0.6692504623270367,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.0627431469780014,0.8448891166536626,0.7128683188960668,2.0468216211557766,0.8509378214203627,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.808031985321955,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.7930669313972786,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0627431469780014,1.635983795168328,-0.17907185572469506,-0.34619981947584805,0.010294605604417929,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.0627431469780014,1.635983795168328,-0.17907185572469506,-0.34619981947584805,0.02130564408186587,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.0627431469780014,0.05379443813899729,0.1182415358155589,-0.9374168812789553,0.12224376351949728,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.0627431469780014,0.05379443813899729,-0.625041943035076,-0.9374168812789553,-0.6561693170487417,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.9222383110602225,0.05379443813899729,-0.9223553345753299,-0.9374168812789553,-0.9840374754551896,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
-1.781733475142443,-1.9239422581476662,1.9021218850570827,1.7652896869638208,1.7580065864925039,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1.6562471811864397,-0.7373002403756681,-0.9818180128833808,-0.34619981947584805,-1.107525424531954,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
-0.0627431469780014,-1.9239422581476662,1.9021218850570827,1.7652896869638208,1.7846204094720017,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.0627431469780014,0.05379443813899729,1.3074951019765748,-0.34619981947584805,1.3672678884469966,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
-0.9222383110602225,0.05379443813899729,-0.8480269866902664,-0.34619981947584805,-0.8769057298687786,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.9222383110602225,0.05379443813899729,-0.625041943035076,-0.34619981947584805,-0.6346516282347547,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.0627431469780014,0.8448891166536626,0.7128683188960668,2.0468216211557766,0.8562858077145619,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.7712003449485887,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.8126644910478917,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0627431469780014,1.635983795168328,-0.17907185572469506,-0.34619981947584805,-0.014395626346181415,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.0627431469780014,1.635983795168328,-0.17907185572469506,-0.34619981947584805,-0.022750224184635237,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.0627431469780014,0.05379443813899729,0.1182415358155589,-0.9374168812789553,0.15362536192581563,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.0627431469780014,0.05379443813899729,-0.625041943035076,-0.9374168812789553,-0.6417110571723867,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.9222383110602225,0.05379443813899729,-0.9223553345753299,-0.9374168812789553,-0.9695958217734673,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
-1.781733475142443,-1.9239422581476662,1.9021218850570827,1.7652896869638208,1.769336500658453,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1.6562471811864397,-0.7373002403756681,-0.9818180128833808,-0.34619981947584805,-1.1310341536552024,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
-0.0627431469780014,-1.9239422581476662,1.9021218850570827,1.7652896869638208,1.8110384004065776,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.0627431469780014,0.05379443813899729,1.3074951019765748,-0.34619981947584805,1.3837151419801432,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
-0.9222383110602225,0.05379443813899729,-0.8480269866902664,-0.34619981947584805,-0.8887980121518957,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.9222383110602225,0.05379443813899729,-0.625041943035076,-0.34619981947584805,-0.6445049522341721,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.0627431469780014,0.8448891166536626,0.7128683188960668,2.0468216211557766,0.8573428995707739,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.7970574955688937,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.812925505089552,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0627431469780014,1.635983795168328,-0.17907185572469506,-0.34619981947584805,0.012450363120183997,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.0627431469780014,1.635983795168328,-0.17907185572469506,-0.34619981947584805,0.03451624879655296,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.0627431469780014,0.05379443813899729,0.1182415358155589,-0.9374168812789553,0.1512690871727179,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.0627431469780014,0.05379443813899729,-0.625041943035076,-0.9374168812789553,-0.6270247106859569,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.9222383110602225,0.05379443813899729,-0.9223553345753299,-0.9374168812789553,-0.9767234371855986,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
-1.781733475142443,-1.9239422581476662,1.9021218850570827,1.7652896869638208,1.7494760628150643,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1.6562471811864397,-0.7373002403756681,-0.9818180128833808,-0.34619981947584805,-1.1153954192340922,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
-0.0627431469780014,-1.9239422581476662,1.9021218850570827,1.7652896869638208,1.7736502649327195,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.0627431469780014,0.05379443813899729,1.3074951019765748,-0.34619981947584805,1.3988105533093083,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
-0.9222383110602225,0.05379443813899729,-0.8480269866902664,-0.34619981947584805,-0.9169852093523966,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.9222383110602225,0.05379443813899729,-0.625041943035076,-0.34619981947584805,-0.6319310470629043,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.0627431469780014,0.8448891166536626,0.7128683188960668,2.0468216211557766,0.8473465027244955,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.8072376704452395,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.6562471811864397,0.05379443813899729,-0.773698638805203,-0.34619981947584805,-0.8163925492834747,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0627431469780014,1.635983795168328,-0.17907185572469506,-0.34619981947584805,-0.020812577426613448,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
